,comment_score,Positive,Negative
896,88,0.2410358565737052,0.9063745019920318
897,208,0.2222222222222222,0.9629629629629629
898,248,0.25,0.9230769230769231
899,257,0.26666666666666666,0.8666666666666667
900,384,0.2608695652173913,0.9565217391304348
901,405,0.3888888888888889,0.8888888888888888
902,519,0.14285714285714285,1.0
903,1595,0.0,1.0
904,1673,1.0,0.0
905,2460,0.0,1.0
906,2563,0.0,1.0
907,3163,0.0,1.0
908,4148,0.0,1.0
909,-200,1.0,1.0
910,138,0.20441988950276244,0.9060773480662984
911,207,0.26373626373626374,0.967032967032967
912,498,0.23076923076923078,1.0
913,511,0.16666666666666666,0.9166666666666666
914,637,0.625,1.0
915,671,0.0,1.0
916,866,0.0,1.0
917,1321,0.5,1.0
918,1576,0.5,1.0
919,2318,1.0,1.0
920,2824,0.0,1.0
921,3309,0.0,1.0
922,4772,0.0,1.0
923,4914,0.0,1.0
924,6164,0.0,1.0
925,-115,0.125,0.75
926,235,0.35294117647058826,0.8823529411764706
927,304,0.3409090909090909,0.9318181818181818
928,307,0.3469387755102041,0.9387755102040817
929,462,0.3181818181818182,0.8636363636363636
930,649,0.14285714285714285,0.8571428571428571
931,769,0.0,1.0
932,813,0.0,1.0
933,833,0.5,0.8333333333333334
934,865,0.5,0.5
935,1100,0.0,1.0
936,1206,0.0,1.0
937,1948,0.0,1.0
938,3446,0.0,1.0
939,3887,0.0,1.0
940,-123,0.4,0.2
941,-18,0.34849863512283896,0.7989080982711556
942,114,0.25,0.8928571428571429
943,434,0.2857142857142857,0.9285714285714286
944,599,0.36363636363636365,0.9090909090909091
945,646,0.5555555555555556,0.7777777777777778
946,678,0.3,1.0
947,714,0.0,1.0
948,742,0.25,0.875
949,928,0.4,1.0
950,1425,0.5,0.5
951,1474,0.0,1.0
952,1625,0.0,0.0
953,2234,1.0,1.0
954,4218,0.0,1.0
955,5755,1.0,1.0
956,5,0.2639152193111569,0.8960612304974978
957,794,0.0,1.0
958,900,0.6666666666666666,1.0
959,1083,0.25,1.0
960,1331,0.3333333333333333,0.6666666666666666
961,1363,0.25,0.5
962,1597,0.0,1.0
963,1884,1.0,1.0
964,2383,0.0,1.0
965,2582,0.0,1.0
966,3247,0.0,1.0
967,3498,0.0,1.0
968,-371,1.0,0.0
969,-110,0.3333333333333333,0.7333333333333333
970,1,0.3707102619657278,0.8730888319873942
971,319,0.26666666666666666,0.9111111111111111
972,404,0.2608695652173913,0.8260869565217391
973,539,0.15384615384615385,0.8461538461538461
974,896,0.2,0.8
975,901,0.4,1.0
976,1040,0.25,1.0
977,1071,0.4,1.0
978,1118,0.5,1.0
979,1583,0.0,1.0
980,1909,0.0,1.0
981,2242,0.0,1.0
982,2628,0.0,1.0
983,2876,0.0,1.0
984,3235,0.0,1.0
985,3412,1.0,1.0
986,4722,0.0,1.0
987,5559,0.0,1.0
988,7381,0.5,1.0
989,-19,0.3659531090723751,0.7889908256880734
990,115,0.22924901185770752,0.9288537549407114
991,153,0.28313253012048195,0.9156626506024096
992,718,0.36363636363636365,0.9090909090909091
993,1074,0.75,0.75
994,1562,0.0,1.0
995,2619,1.0,1.0
996,2925,0.0,1.0
997,3361,0.0,1.0
998,3641,0.0,1.0
999,3984,0.0,1.0
1000,-147,0.5,0.75
1001,-27,0.364,0.838
1002,96,0.2420091324200913,0.8949771689497716
1003,250,0.25675675675675674,0.8918918918918919
1004,377,0.07142857142857142,0.9642857142857143
1005,743,0.0,1.0
1006,859,0.16666666666666666,0.8333333333333334
1007,929,0.0,1.0
1008,1132,0.0,1.0
1009,1136,0.0,1.0
1010,1163,0.5,1.0
1011,1218,0.3333333333333333,1.0
1012,1257,0.0,1.0
1013,1609,0.0,1.0
1014,1685,0.0,1.0
1015,1787,0.5,1.0
1016,2492,0.0,1.0
1017,2637,0.0,1.0
1018,3121,0.0,1.0
1019,3143,0.0,1.0
1020,3259,0.0,1.0
1021,10968,0.0,1.0
1022,-2,0.32476241229238834,0.8368416378008704
1023,328,0.2777777777777778,0.9166666666666666
1024,849,0.0,0.875
1025,890,0.4,1.0
1026,1115,0.5,1.0
1027,1126,0.3333333333333333,0.6666666666666666
1028,1130,0.0,1.0
1029,1446,0.0,1.0
1030,1534,0.25,1.0
1031,1726,0.0,1.0
1032,1790,0.25,1.0
1033,2390,0.0,1.0
1034,2396,0.0,1.0
1035,2747,0.0,1.0
1036,-173,1.0,1.0
1037,-146,0.5,0.5
1038,185,0.25,0.921875
1039,349,0.21052631578947367,0.9210526315789473
1040,375,0.25806451612903225,0.967741935483871
1041,632,0.16666666666666666,1.0
1042,1054,0.5,1.0
1043,2228,1.0,1.0
1044,2366,0.0,1.0
1045,2699,0.5,1.0
1046,3060,0.0,1.0
1047,3130,0.0,1.0
1048,104,0.21468926553672316,0.9180790960451978
1049,219,0.25316455696202533,0.8860759493670886
1050,368,0.3181818181818182,0.8181818181818182
1051,515,0.17647058823529413,0.9411764705882353
1052,623,0.4166666666666667,1.0
1053,834,0.6666666666666666,1.0
1054,944,0.0,1.0
1055,978,0.0,1.0
1056,1075,0.0,1.0
1057,1151,0.5,1.0
1058,1232,0.0,1.0
1059,1388,0.5,1.0
1060,1436,0.3333333333333333,1.0
1061,1894,1.0,1.0
1062,2296,0.0,1.0
1063,3234,0.0,1.0
1064,11390,1.0,1.0
1065,-151,0.0,0.5
1066,214,0.2054794520547945,0.9863013698630136
1067,449,0.3333333333333333,0.8571428571428571
1068,461,0.4117647058823529,0.9411764705882353
1069,538,0.25,1.0
1070,719,0.0,1.0
1071,1024,0.25,1.0
1072,1478,0.0,1.0
1073,1493,0.0,1.0
1074,2231,0.5,1.0
1075,2855,0.0,1.0
1076,3769,0.0,1.0
1077,5093,0.0,1.0
1078,5472,0.0,0.0
1079,7053,0.0,1.0
1080,-163,0.0,0.6666666666666666
1081,252,0.2465753424657534,0.863013698630137
1082,419,0.19230769230769232,0.9230769230769231
1083,556,0.18181818181818182,0.9090909090909091
1084,593,0.2727272727272727,0.9090909090909091
1085,816,0.2,1.0
1086,818,0.0,0.8333333333333334
1087,874,0.4,0.8
1088,1208,0.0,1.0
1089,1266,0.0,1.0
1090,1373,0.0,1.0
1091,1475,0.0,1.0
1092,1647,0.0,1.0
1093,1696,0.0,1.0
1094,2382,0.5,1.0
1095,3449,0.0,1.0
1096,4667,0.0,0.0
1097,6154,0.0,1.0
1098,11711,0.0,1.0
1099,-97,0.5555555555555556,0.7222222222222222
1100,10,0.26360342667524467,0.8990282057359564
1101,120,0.21428571428571427,0.8984962406015038
1102,423,0.35,1.0
1103,485,0.0625,1.0
1104,500,0.2777777777777778,0.8888888888888888
1105,748,0.16666666666666666,0.8333333333333334
1106,806,0.125,1.0
1107,836,0.5,1.0
1108,945,0.5,0.75
1109,1037,0.0,1.0
1110,1087,0.0,1.0
1111,1278,0.0,1.0
1112,1433,0.5,0.75
1113,3019,0.0,0.0
1114,3936,1.0,1.0
1115,6450,0.0,1.0
1116,-131,0.6666666666666666,0.6666666666666666
1117,89,0.27213822894168466,0.9028077753779697
1118,521,0.3076923076923077,1.0
1119,550,0.17647058823529413,1.0
1120,1666,0.0,1.0
1121,1706,0.0,1.0
1122,2830,0.0,1.0
1123,2831,1.0,1.0
1124,3349,0.0,1.0
1125,4262,0.0,1.0
1126,5072,0.0,1.0
1127,361,0.4444444444444444,0.8148148148148148
1128,644,0.25,1.0
1129,1045,0.0,1.0
1130,2357,0.0,1.0
1131,364,0.3225806451612903,0.9354838709677419
1132,452,0.23809523809523808,0.8571428571428571
1133,501,0.15384615384615385,1.0
1134,537,0.13636363636363635,1.0
1135,870,1.0,1.0
1136,1487,0.0,1.0
1137,1588,0.3333333333333333,1.0
1138,1779,0.0,1.0
1139,2646,0.0,1.0
1140,2662,0.0,1.0
1141,-140,0.6666666666666666,0.6666666666666666
1142,356,0.09375,0.84375
1143,403,0.19047619047619047,0.9047619047619048
1144,490,0.18181818181818182,0.9090909090909091
1145,741,0.2727272727272727,0.9090909090909091
1146,784,0.4,1.0
1147,871,0.2,1.0
1148,923,0.0,1.0
1149,975,0.5,1.0
1150,1000,0.2,1.0
1151,1066,0.0,1.0
1152,1381,0.0,1.0
1153,1517,0.5,1.0
1154,1822,0.5,1.0
1155,1944,0.0,1.0
1156,2010,0.0,1.0
1157,2036,1.0,1.0
1158,2286,0.0,1.0
1159,2840,0.0,1.0
1160,3567,0.0,1.0
1161,3784,0.0,1.0
1162,5309,0.0,1.0
1163,-177,0.0,0.5
1164,128,0.2912621359223301,0.941747572815534
1165,197,0.2755102040816326,0.9285714285714286
1166,464,0.125,0.9375
1167,497,0.3125,0.9375
1168,697,0.2,1.0
1169,838,0.4,1.0
1170,911,0.5,1.0
1171,1112,0.5,1.0
1172,1239,0.4,1.0
1173,1322,0.0,1.0
1174,1512,0.0,1.0
1175,1744,0.0,1.0
1176,1808,0.0,1.0
1177,1926,0.0,0.5
1178,2663,1.0,1.0
1179,2670,0.0,1.0
1180,2970,0.0,1.0
1181,3493,0.5,1.0
1182,4029,0.0,0.0
1183,4356,1.0,1.0
1184,6747,0.0,1.0
1185,85,0.24236641221374045,0.9083969465648855
1186,106,0.2658959537572254,0.9046242774566474
1187,111,0.30407523510971785,0.8746081504702194
1188,332,0.2553191489361702,0.9361702127659575
1189,575,0.16666666666666666,1.0
1190,735,0.18181818181818182,0.8181818181818182
1191,815,0.25,1.0
1192,867,0.0,1.0
1193,1228,0.6666666666666666,1.0
1194,1310,1.0,1.0
1195,1456,0.0,1.0
1196,1556,1.0,1.0
1197,1947,0.0,0.5
1198,2222,0.0,1.0
1199,2367,1.0,1.0
1200,2625,1.0,1.0
1201,2805,0.0,1.0
1202,2808,1.0,1.0
1203,3729,0.0,1.0
1204,8362,0.0,1.0
1205,-124,0.8,0.4
1206,-84,0.3333333333333333,0.7222222222222222
1207,-28,0.39408866995073893,0.7857142857142857
1208,301,0.3076923076923077,0.9423076923076923
1209,411,0.07692307692307693,0.8846153846153846
1210,548,0.4,1.0
1211,903,0.3333333333333333,0.8333333333333334
1212,1804,0.0,1.0
1213,1809,0.0,1.0
1214,4966,0.0,1.0
1215,5886,0.0,1.0
1216,177,0.319672131147541,0.8852459016393442
1217,1231,0.0,1.0
1218,1435,0.0,1.0
1219,1643,0.0,1.0
1220,1734,0.0,1.0
1221,2484,0.0,0.0
1222,2789,0.0,1.0
1223,5807,0.0,0.0
1224,-81,0.3448275862068966,0.7586206896551724
1225,-17,0.3719563392107473,0.8144416456759026
1226,460,0.2727272727272727,0.9090909090909091
1227,797,0.5,0.6666666666666666
1228,950,0.0,1.0
1229,1558,1.0,1.0
1230,1764,0.0,1.0
1231,1832,0.0,1.0
1232,1879,0.0,1.0
1233,2006,0.0,1.0
1234,2090,0.0,1.0
1235,2298,0.0,1.0
1236,3070,1.0,1.0
1237,3152,0.0,0.6666666666666666
1238,3421,0.0,1.0
1239,3428,0.0,0.0
1240,4956,0.0,0.0
1241,6841,0.0,1.0
1242,9118,0.0,1.0
1243,-160,1.0,0.3333333333333333
1244,-46,0.48905109489051096,0.781021897810219
1245,179,0.24427480916030533,0.9389312977099237
1246,306,0.2777777777777778,1.0
1247,441,0.23076923076923078,0.9230769230769231
1248,448,0.11764705882352941,0.9411764705882353
1249,557,0.2857142857142857,0.9285714285714286
1250,563,0.25,1.0
1251,659,0.2,1.0
1252,1023,0.0,1.0
1253,1237,0.0,1.0
1254,1251,0.0,0.0
1255,1424,0.0,1.0
1256,1651,0.5,1.0
1257,2163,0.0,1.0
1258,2253,0.0,1.0
1259,4249,1.0,0.0
1260,5146,0.0,1.0
1261,5840,0.0,1.0
1262,7296,1.0,1.0
1263,7468,0.0,1.0
1264,48,0.24635761589403973,0.9218543046357616
1265,67,0.26272189349112424,0.9136094674556213
1266,224,0.2602739726027397,0.9178082191780822
1267,517,0.26666666666666666,0.8
1268,673,0.25,1.0
1269,755,0.2857142857142857,1.0
1270,953,0.0,1.0
1271,1920,1.0,1.0
1272,2256,0.0,1.0
1273,2315,0.0,1.0
1274,3115,0.0,1.0
1275,142,0.18181818181818182,0.9191919191919192
1276,168,0.25,0.9121621621621622
1277,254,0.2537313432835821,0.8507462686567164
1278,324,0.23404255319148937,0.9148936170212766
1279,481,0.42105263157894735,0.8421052631578947
1280,749,0.75,1.0
1281,761,0.16666666666666666,0.75
1282,927,0.25,1.0
1283,1187,0.3333333333333333,0.8333333333333334
1284,1295,1.0,1.0
1285,1314,1.0,1.0
1286,1400,0.5,1.0
1287,2205,1.0,1.0
1288,2559,0.5,1.0
1289,5679,0.0,1.0
1290,7288,0.0,0.0
1291,100,0.2558746736292428,0.8929503916449086
1292,247,0.2777777777777778,0.9305555555555556
1293,467,0.38095238095238093,0.9523809523809523
1294,528,0.2,1.0
1295,992,0.3333333333333333,1.0
1296,1617,0.0,1.0
1297,2503,0.0,1.0
1298,2608,0.0,1.0
1299,2664,0.0,1.0
1300,2912,0.0,0.0
1301,-269,0.0,0.0
1302,-180,1.0,0.0
1303,105,0.2430167597765363,0.9134078212290503
1304,131,0.2602739726027397,0.8949771689497716
1305,318,0.3409090909090909,0.8863636363636364
1306,581,0.14285714285714285,1.0
1307,850,0.2,1.0
1308,1013,0.5,0.8333333333333334
1309,1172,0.5,0.5
1310,1412,0.6,0.8
1311,1970,0.0,1.0
1312,2676,0.0,1.0
1313,4089,0.0,1.0
1314,4531,0.0,1.0
1315,5286,0.0,1.0
1316,7678,0.0,1.0
1317,-357,0.0,1.0
1318,294,0.2545454545454545,0.8545454545454545
1319,451,0.25806451612903225,0.967741935483871
1320,654,0.4,1.0
1321,800,0.25,1.0
1322,993,0.3333333333333333,0.6666666666666666
1323,1406,0.3333333333333333,0.6666666666666666
1324,1765,0.0,1.0
1325,2410,0.0,1.0
1326,3237,0.0,1.0
1327,3290,0.0,1.0
1328,5088,0.0,1.0
1329,108,0.2689075630252101,0.927170868347339
1330,218,0.21428571428571427,0.9489795918367347
1331,333,0.2,0.9142857142857143
1332,339,0.3,0.9
1333,934,0.3333333333333333,1.0
1334,1047,0.0,1.0
1335,1079,0.0,1.0
1336,1137,0.5,1.0
1337,3089,0.0,1.0
1338,3537,0.0,1.0
1339,3771,0.0,1.0
1340,3891,0.0,1.0
1341,4228,0.0,1.0
1342,-176,0.0,1.0
1343,44,0.25162337662337664,0.9047619047619048
1344,132,0.3148936170212766,0.9191489361702128
1345,309,0.2553191489361702,0.9148936170212766
1346,392,0.27586206896551724,0.896551724137931
1347,471,0.0,1.0
1348,540,0.18181818181818182,0.9090909090909091
1349,611,0.42857142857142855,0.8571428571428571
1350,804,0.2857142857142857,1.0
1351,947,0.6666666666666666,0.6666666666666666
1352,1068,0.3333333333333333,1.0
1353,1332,0.0,1.0
1354,2768,0.0,1.0
1355,2813,0.0,1.0
1356,3006,0.5,1.0
1357,3701,0.0,1.0
1358,-103,0.4444444444444444,0.7777777777777778
1359,123,0.2536231884057971,0.8985507246376812
1360,127,0.2791666666666667,0.9458333333333333
1361,345,0.23529411764705882,0.9117647058823529
1362,552,0.0,0.8
1363,641,0.3,1.0
1364,683,0.23076923076923078,1.0
1365,746,0.375,1.0
1366,951,0.0,1.0
1367,1007,0.4,1.0
1368,1011,0.0,1.0
1369,1357,0.0,1.0
1370,1410,0.0,1.0
1371,1486,0.5,1.0
1372,1561,0.0,1.0
1373,2629,1.0,0.0
1374,3908,0.0,1.0
1375,210,0.32142857142857145,0.9047619047619048
1376,590,0.21428571428571427,1.0
1377,1117,0.0,1.0
1378,1255,0.0,1.0
1379,1555,0.0,1.0
1380,-321,1.0,0.0
1381,-38,0.4080717488789238,0.7892376681614349
1382,205,0.24242424242424243,0.9090909090909091
1383,731,0.3333333333333333,0.8888888888888888
1384,994,0.18181818181818182,1.0
1385,1569,0.0,1.0
1386,2195,0.0,1.0
1387,2265,0.0,1.0
1388,2778,0.0,1.0
1389,2964,0.0,1.0
1390,3459,0.0,1.0
1391,3524,1.0,1.0
1392,6011,0.0,1.0
1393,6467,0.0,1.0
1394,225,0.16417910447761194,0.9402985074626866
1395,323,0.2564102564102564,0.9230769230769231
1396,352,0.25,0.8611111111111112
1397,559,0.23529411764705882,0.8823529411764706
1398,682,0.1111111111111111,0.8888888888888888
1399,981,0.125,0.875
1400,1244,0.0,1.0
1401,1308,1.0,1.0
1402,1577,0.5,1.0
1403,1663,0.0,1.0
1404,1678,1.0,1.0
1405,1688,0.0,1.0
1406,1857,0.0,1.0
1407,1885,0.0,1.0
1408,2013,1.0,1.0
1409,2052,0.0,1.0
1410,2199,0.0,1.0
1411,5267,0.0,1.0
1412,7066,0.0,1.0
1413,10024,0.0,1.0
1414,-199,0.0,0.0
1415,-122,0.42857142857142855,0.5714285714285714
1416,-6,0.3384500745156483,0.8241430700447094
1417,220,0.3191489361702128,0.9574468085106383
1418,249,0.23529411764705882,0.9215686274509803
1419,381,0.2,0.92
1420,383,0.3333333333333333,0.9487179487179487
1421,688,0.2727272727272727,1.0
1422,762,0.25,1.0
1423,795,0.25,1.0
1424,819,0.3333333333333333,1.0
1425,822,0.2222222222222222,0.8888888888888888
1426,1084,0.3333333333333333,1.0
1427,1155,0.0,1.0
1428,1354,0.0,1.0
1429,1842,0.0,1.0
1430,1856,0.0,1.0
1431,1959,0.0,1.0
1432,2061,0.0,1.0
1433,3666,0.0,1.0
1434,3777,0.0,1.0
1435,11589,0.0,1.0
1436,-222,1.0,0.0
1437,61,0.2528497409326425,0.9036269430051813
1438,303,0.2857142857142857,0.9464285714285714
1439,1309,1.0,1.0
1440,1812,0.0,1.0
1441,2312,0.0,1.0
1442,2732,1.0,0.0
1443,3895,0.0,1.0
1444,-114,0.1,0.8
1445,-57,0.36904761904761907,0.7976190476190477
1446,-48,0.37593984962406013,0.8195488721804511
1447,379,0.2962962962962963,0.9259259259259259
1448,777,0.25,1.0
1449,940,0.4,1.0
1450,988,0.0,1.0
1451,995,0.2,1.0
1452,1005,0.3333333333333333,1.0
1453,1207,0.3333333333333333,1.0
1454,1348,0.0,1.0
1455,1392,0.0,1.0
1456,2190,1.0,1.0
1457,2335,1.0,1.0
1458,2533,0.0,1.0
1459,3169,1.0,1.0
1460,3480,0.5,0.5
1461,3726,0.0,1.0
1462,3932,0.0,1.0
1463,5930,0.0,1.0
1464,535,0.3125,0.9375
1465,567,0.14285714285714285,1.0
1466,580,0.09090909090909091,0.9090909090909091
1467,1432,1.0,1.0
1468,1745,0.6666666666666666,1.0
1469,1925,0.0,1.0
1470,4663,0.0,1.0
1471,5914,0.0,1.0
1472,6533,0.0,1.0
1473,8691,0.0,1.0
1474,-39,0.39035087719298245,0.793859649122807
1475,192,0.21428571428571427,0.9081632653061225
1476,213,0.3,0.9
1477,337,0.16666666666666666,0.9333333333333333
1478,440,0.35294117647058826,0.8823529411764706
1479,454,0.3125,1.0
1480,473,0.5,0.75
1481,573,0.1,0.9
1482,653,0.42857142857142855,0.8571428571428571
1483,921,0.5,0.5
1484,1192,0.0,1.0
1485,1264,0.0,1.0
1486,1880,1.0,1.0
1487,2224,0.5,1.0
1488,3967,1.0,1.0
1489,156,0.25949367088607594,0.9177215189873418
1490,841,0.0,1.0
1491,1107,0.25,1.0
1492,1122,1.0,1.0
1493,1146,0.5,0.5
1494,1153,0.2,0.6
1495,1271,0.0,1.0
1496,1524,0.3333333333333333,1.0
1497,1691,1.0,1.0
1498,3041,0.0,1.0
1499,4414,0.0,1.0
1500,-68,0.5116279069767442,0.6976744186046512
1501,429,0.2916666666666667,0.875
1502,587,0.2222222222222222,1.0
1503,628,0.3,1.0
1504,636,0.1,0.9
1505,846,0.4,0.8
1506,1340,0.0,1.0
1507,1544,0.0,1.0
1508,2183,0.0,1.0
1509,2406,0.0,1.0
1510,4723,0.0,1.0
1511,-208,1.0,0.0
1512,160,0.3231707317073171,0.9390243902439024
1513,283,0.24444444444444444,1.0
1514,715,0.16666666666666666,1.0
1515,941,0.0,1.0
1516,957,0.0,0.6666666666666666
1517,1572,0.0,1.0
1518,1631,0.0,1.0
1519,1743,1.0,1.0
1520,1772,0.6666666666666666,1.0
1521,1977,1.0,1.0
1522,3039,0.0,1.0
1523,6372,0.0,1.0
1524,6632,0.0,1.0
1525,-278,0.0,1.0
1526,3,0.26267927334537344,0.898332093912674
1527,435,0.2631578947368421,0.8947368421052632
1528,576,0.2,1.0
1529,863,0.42857142857142855,0.8571428571428571
1530,979,0.125,0.875
1531,982,0.25,1.0
1532,1227,0.3333333333333333,1.0
1533,1451,0.0,1.0
1534,1662,0.0,1.0
1535,1890,0.0,1.0
1536,4305,0.0,1.0
1537,-188,0.0,1.0
1538,206,0.28,0.87
1539,382,0.3076923076923077,0.8846153846153846
1540,478,0.2777777777777778,0.9444444444444444
1541,482,0.23529411764705882,0.9411764705882353
1542,618,0.375,0.875
1543,1915,0.0,1.0
1544,2685,0.0,1.0
1545,3546,0.0,1.0
1546,6394,0.0,1.0
1547,12711,0.0,1.0
1548,14253,0.0,1.0
1549,-267,1.0,1.0
1550,37,0.2606404539927037,0.9063640048642075
1551,101,0.27807486631016043,0.9090909090909091
1552,292,0.2127659574468085,0.9148936170212766
1553,431,0.2727272727272727,0.8636363636363636
1554,776,0.0,1.0
1555,1090,0.3333333333333333,1.0
1556,1372,0.0,1.0
1557,1465,0.0,1.0
1558,1931,0.0,1.0
1559,2004,0.0,1.0
1560,2466,0.0,1.0
1561,3083,0.0,1.0
1562,3544,1.0,1.0
1563,11430,1.0,1.0
1564,-106,0.18181818181818182,0.8181818181818182
1565,-14,0.358659217877095,0.8189944134078212
1566,-8,0.34462018266874583,0.8242370238360437
1567,83,0.27289719626168224,0.902803738317757
1568,362,0.2727272727272727,1.0
1569,1265,0.3333333333333333,0.6666666666666666
1570,1430,0.0,1.0
1571,1580,0.0,1.0
1572,2257,0.0,1.0
1573,2323,0.0,1.0
1574,4038,0.0,0.0
1575,5178,0.0,0.0
1576,8191,1.0,1.0
1577,8666,1.0,1.0
1578,9732,0.0,1.0
1579,-73,0.4375,0.625
1580,-63,0.36363636363636365,0.8363636363636363
1581,-44,0.40441176470588236,0.7867647058823529
1582,491,0.2,0.95
1583,905,0.5,0.5
1584,919,0.14285714285714285,1.0
1585,1189,1.0,1.0
1586,1366,0.0,0.0
1587,2003,0.5,1.0
1588,2251,0.5,1.0
1589,4584,1.0,0.0
1590,7155,0.0,1.0
1591,-33,0.3783783783783784,0.831081081081081
1592,12,0.2620397917441428,0.8965693566381554
1593,200,0.29896907216494845,0.8865979381443299
1594,295,0.3157894736842105,0.9122807017543859
1595,355,0.3,0.9666666666666667
1596,655,0.36363636363636365,0.8181818181818182
1597,952,0.2,1.0
1598,1044,0.0,0.75
1599,1466,0.0,1.0
1600,1803,1.0,1.0
1601,2102,0.0,1.0
1602,2306,0.0,1.0
1603,2571,0.0,1.0
1604,3270,0.0,1.0
1605,4759,1.0,1.0
1606,6314,0.0,1.0
1607,141,0.2934131736526946,0.9461077844311377
1608,288,0.2727272727272727,0.9772727272727273
1609,543,0.42857142857142855,0.8571428571428571
1610,826,0.3333333333333333,0.8333333333333334
1611,855,0.2,0.8
1612,879,1.0,1.0
1613,942,0.0,1.0
1614,1201,0.5,1.0
1615,1672,0.0,1.0
1616,2087,1.0,1.0
1617,2352,0.0,1.0
1618,4048,1.0,1.0
1619,55,0.25234441602728047,0.9062233589087809
1620,373,0.2,0.92
1621,544,0.3333333333333333,0.7777777777777778
1622,614,0.5,1.0
1623,922,0.0,1.0
1624,943,0.25,1.0
1625,1056,0.0,1.0
1626,1397,0.0,1.0
1627,1464,0.0,1.0
1628,1912,0.0,1.0
1629,2142,0.0,1.0
1630,2328,0.0,1.0
1631,2788,0.0,1.0
1632,3003,1.0,1.0
1633,3268,1.0,1.0
1634,5853,1.0,1.0
1635,-156,0.3333333333333333,1.0
1636,-72,0.5714285714285714,0.7857142857142857
1637,74,0.24444444444444444,0.9096296296296297
1638,280,0.21052631578947367,0.9473684210526315
1639,322,0.1956521739130435,0.8913043478260869
1640,390,0.3333333333333333,0.9047619047619048
1641,492,0.25,0.875
1642,664,0.35714285714285715,0.9285714285714286
1643,872,0.4,1.0
1644,893,0.2,0.8
1645,996,0.5,1.0
1646,1102,0.0,1.0
1647,1289,0.0,1.0
1648,1378,0.3333333333333333,1.0
1649,1387,0.0,1.0
1650,2045,0.0,1.0
1651,2515,0.0,1.0
1652,2911,0.0,1.0
1653,3862,1.0,1.0
1654,6159,0.0,1.0
1655,8,0.26546073335042775,0.897736543975384
1656,62,0.2348643006263048,0.9112734864300627
1657,182,0.22807017543859648,0.9385964912280702
1658,334,0.2564102564102564,0.8974358974358975
1659,512,0.11764705882352941,0.8823529411764706
1660,658,0.125,0.9375
1661,668,0.125,0.875
1662,1062,0.0,1.0
1663,1143,0.0,1.0
1664,1261,0.0,1.0
1665,1506,0.5,1.0
1666,1585,0.0,1.0
1667,1853,0.0,1.0
1668,2532,0.0,1.0
1669,2640,1.0,1.0
1670,3184,0.0,1.0
1671,1058,0.3333333333333333,0.6666666666666666
1672,1120,0.3333333333333333,1.0
1673,1225,0.0,1.0
1674,1355,0.0,1.0
1675,1664,0.0,1.0
1676,1798,0.3333333333333333,1.0
1677,1910,0.0,1.0
1678,2510,1.0,1.0
1679,2539,0.0,1.0
1680,2682,0.3333333333333333,1.0
1681,2990,0.0,1.0
1682,15178,0.0,1.0
1683,-187,0.6666666666666666,1.0
1684,186,0.25252525252525254,0.9292929292929293
1685,910,0.6,0.8
1686,1096,0.0,1.0
1687,1113,0.25,1.0
1688,1327,0.0,1.0
1689,1398,0.5,0.5
1690,1707,0.0,1.0
1691,1758,0.0,1.0
1692,7306,0.0,1.0
1693,-212,0.0,0.5
1694,-70,0.4222222222222222,0.7555555555555555
1695,331,0.21951219512195122,1.0
1696,710,0.3333333333333333,0.8888888888888888
1697,772,0.14285714285714285,0.7142857142857143
1698,1166,0.3333333333333333,1.0
1699,1186,0.2,1.0
1700,1468,0.0,1.0
1701,1522,0.5,1.0
1702,1619,0.0,0.0
1703,1655,0.0,1.0
1704,1818,0.0,0.5
1705,1903,0.0,1.0
1706,1982,0.0,1.0
1707,2829,0.0,1.0
1708,3027,0.5,1.0
1709,3411,0.0,1.0
1710,3611,0.0,1.0
1711,11233,0.0,1.0
1712,-37,0.39183673469387753,0.8081632653061225
1713,171,0.26277372262773724,0.9562043795620438
1714,480,0.08333333333333333,1.0
1715,631,0.2,0.8
1716,747,0.16666666666666666,1.0
1717,792,0.14285714285714285,0.8571428571428571
1718,906,0.4,1.0
1719,1491,0.0,1.0
1720,1510,0.0,1.0
1721,1518,1.0,1.0
1722,2025,0.5,0.5
1723,2054,0.5,1.0
1724,2461,0.0,1.0
1725,5437,0.0,1.0
1726,11,0.26892614481566357,0.8957504120934346
1727,49,0.23255813953488372,0.9131326949384405
1728,290,0.24324324324324326,0.8648648648648649
1729,437,0.3333333333333333,0.9166666666666666
1730,514,0.11764705882352941,1.0
1731,591,0.2857142857142857,1.0
1732,716,0.25,0.875
1733,775,0.0,1.0
1734,803,0.2,0.8
1735,1091,0.5,0.6666666666666666
1736,1291,0.0,1.0
1737,1341,0.0,1.0
1738,1423,0.0,1.0
1739,1703,0.0,0.0
1740,2044,0.6666666666666666,1.0
1741,2133,0.0,1.0
1742,2389,0.0,1.0
1743,2730,0.0,1.0
1744,3837,1.0,1.0
1745,4002,1.0,1.0
1746,4330,0.0,1.0
1747,4604,0.0,1.0
1748,4813,0.0,1.0
1749,13265,0.0,1.0
1750,15646,0.0,1.0
1751,35,0.271881461061337,0.9059269469331496
1752,560,0.375,0.9375
1753,639,0.375,1.0
1754,1080,0.0,1.0
1755,1125,0.0,1.0
1756,1248,0.5,1.0
1757,1496,0.5,1.0
1758,1725,0.0,1.0
1759,1801,0.0,1.0
